bestobjid,mjd,z,oiii_4959_flux,oiii_5007_flux,h_beta_flux,nii_6548_flux,nii_6584_flux,h_alpha_flux
1.23765E+18,51930,0.1178877,2.07619,8.748957,7.201861,9.047368,27.28895,16.69916
1.23765E+18,51930,0.1440816,23.27402,71.18262,44.91036,44.49113,134.1955,191.3376
1.23765E+18,51930,0.2179276,-0.9229188,5.1916,3.634958,4.91844,14.83515,8.466071
1.23765E+18,51930,0.1163049,2.34883,5.780128,10.17272,6.919559,20.87099,38.06455
1.23765E+18,51930,0.02303184,22.94957,63.51305,35.5477,3.906402,11.78261,103.8478
1.23765E+18,51930,0.1173724,2.053609,3.898465,2.888513,1.295159,3.9065,10.90465
1.23765E+18,51930,0.2200694,-0.4653165,6.323246,4.941882,4.994334,15.06407,22.4864
1.23765E+18,51929,0.1390543,5.220608,8.61218,10.22396,13.24475,39.94923,55.62853
1.23765E+18,51929,0.06565191,0.06190939,2.972908,-0.1591126,-0.02111295,-0.06368154,3.070292
1.23765E+18,51929,0.4386293,-0.06319378,2.909175,0.2846895,0,0,0
1.23765E+18,51929,0.19111,1.615543,1.427247,-0.5157541,1.32963,4.010472,4.02947
1.23765E+18,51929,0.3970329,0.4352423,4.331631,3.595796,64.88052,195.6946,-68.37804
1.23765E+18,51929,0.09735326,96.3812,309.838,47.56725,94.39494,284.7169,194.2294
1.23765E+18,51929,0.08031327,483.3575,1414.117,272.5799,8.528128,25.7228,874.7455
1.23765E+18,51929,0.0325822,15.08163,39.38294,17.66127,2.289201,6.904758,61.48592
1.23765E+18,51929,0.0329075,4.542933,10.10244,40.58191,18.32624,55.27619,146.1353
1.23765E+18,51929,0.04232485,6.359535,15.95774,20.82015,6.604844,19.92173,70.42953
1.23765E+18,51942,0.111818,7.610025,15.80669,16.55275,15.16784,45.74969,67.52493
1.23765E+18,51942,0.2641002,4.332085,17.85679,18.2682,34.4049,103.7731,128.7017
1.23765E+18,51942,0.1470782,5.07157,8.233362,24.92965,17.05697,51.44777,73.38411
1.23765E+18,51942,0.1157815,5.968219,11.92602,17.15912,14.60358,44.04778,85.80548
1.23765E+18,51942,0.05462385,15.00479,36.91563,139.1203,70.3566,212.2117,561.7516
1.23765E+18,51942,0.227549,0.3501941,6.792895,5.825904,6.969783,21.02248,17.90333
1.23765E+18,51942,0.1075927,8.819937,21.64334,60.55468,31.68839,95.57951,243.7802
1.23765E+18,51942,0.3606138,2.209259,6.904253,-1.267918,-2.124644,-6.408416,8.836781
1.23765E+18,51942,0.2878438,-0.09931438,0.6041913,2.858173,0.03371014,0.1016776,1.10048
1.23765E+18,51942,0.1287393,1.776604,8.226528,4.132605,3.312942,9.992597,15.78601
1.23765E+18,51942,0.3687227,-1.371786,-0.06222204,0.8084493,0.01699322,0.05125546,16.98612
1.23765E+18,51942,0.05433946,0.6247408,0.8353599,2.023778,1.170685,3.531056,9.160566
1.23765E+18,51942,0.1322254,10.51326,27.35632,27.41048,57.43874,173.2485,242.1269
1.23765E+18,51942,0.1444324,3.77401,9.88176,0.3201318,5.595331,16.87681,37.60586
1.23765E+18,51942,0.1336506,-0.7187524,4.906025,2.076717,2.981719,8.993554,13.61452
1.23765E+18,51955,0.1906604,3.501959,12.52555,1.147693,1.746226,5.267021,3.160036
1.23765E+18,51955,0.04125013,95.48058,289.8396,272.6655,65.70697,198.1874,955.8346
1.23765E+18,51955,0.04495731,1.700222,4.46564,4.012983,0.1140527,0.3440092,4.276588
1.23765E+18,51955,0.1460131,2.201361,3.717709,-1.613053,1.39054,4.19419,6.063254
1.23765E+18,51955,0.1351022,3.107119,8.625333,8.576562,4.474191,13.49519,17.02837
1.23765E+18,51955,0.1211834,5.518501,11.07463,26.74456,31.68832,95.57929,165.5076
1.23765E+18,51955,0.1974892,-1.919532,6.85628,27.33626,16.7028,50.37951,117.1128
1.23765E+18,52226,0.3712699,2.899701,8.267771,1.382798,3.245854,9.790245,-14.56262
1.23765E+18,52207,0.04387223,25.90059,91.85574,61.00049,9.894711,29.84473,207.6315
1.23768E+18,52207,0.2240143,-3.198162,-0.2331208,3.834831,0.1972593,0.5949796,1.972416
1.23765E+18,52207,0.3412798,3.78894,10.01274,4.455877,6.195489,18.68702,-5.672341
1.23765E+18,52207,0.04212708,31.38136,113.8727,116.0919,35.66572,107.576,434.9597
1.23765E+18,52207,0.0919606,0.6599511,6.645949,5.469676,2.666895,8.04397,14.38137
1.23768E+18,52520,0.07046466,-1.418811,28.72474,12.72794,11.74061,35.41238,22.83801
1.23768E+18,52520,0.02928757,6.275688,20.17141,19.06026,0,0,0
1.23765E+18,52520,0.09062105,1.497703,18.35686,71.3017,52.71067,158.9875,360.5502
1.23768E+18,52520,0.09616929,13.63949,2.33255,-0.8932271,5.972758,18.01522,1.98441
1.23765E+18,52520,0.09684788,32.16971,90.36744,90.59889,47.12248,142.1323,440.7896
1.23765E+18,52520,0.1625393,6.885956,11.27685,-4.287757,5.933401,17.89651,23.54721
1.23765E+18,52520,0.1374811,0.8437945,9.651971,5.695116,4.582124,13.82074,13.34111
1.23765E+18,52520,0.01676523,29.65036,68.29611,23.23179,12.83744,38.72069,71.81458
1.23765E+18,52520,0.1172411,0.4833896,9.319957,14.81007,12.81692,38.6588,68.54707
1.23765E+18,52520,0.01770023,3.918182,12.00209,15.52547,7.906574,23.84805,65.75662
1.23765E+18,52520,0.01586665,4.48183,5.150664,7.803432,1.419081,4.280275,16.79598
1.23765E+18,52468,0.09418184,-12.5782,17.30012,4.529857,8.935589,26.9518,-3.453803
1.23768E+18,52468,0.1363131,9.886907,10.24137,8.208504,4.091708,12.34154,10.12708
1.23766E+18,52468,0.1798467,-0.550026,3.935374,1.699051,3.563527,10.74842,7.027092
1.23765E+18,52468,0.3458319,3.400681,7.845098,6.475722,4.474178,13.49515,23.05407
1.23765E+18,52468,0.4273692,-0.06083011,0.7914014,-0.9301559,0,0,0
1.23766E+18,52468,0.2543794,-4.251421,16.61543,3.569865,2.133654,6.435592,0.8187637
1.23765E+18,52468,0.07192561,-6.293302,7.582748,3.24382,1.709804,5.157165,5.816956
1.23765E+18,52468,0.01091297,28.86806,86.95392,43.28365,2.609678,7.871391,135.475
1.23766E+18,52468,0.1789314,1.151487,4.928901,2.549783,0.4140098,1.248749,6.288905
1.23766E+18,52466,0.07179351,-1.492219,19.64434,8.768176,8.903384,26.85466,23.6153
1.23765E+18,52466,0.1561094,-4.040042,1.34236,3.701044,6.710575,20.24064,10.36361
1.23766E+18,52466,0.2362718,-0.914442,10.93806,2.378571,5.540913,16.71267,10.50795
1.23768E+18,52466,0.09377278,2.061882,5.486729,15.3887,6.764159,20.40227,49.31455
1.23768E+18,52466,0.1796614,2.357975,0.2176347,9.180573,-0.3033631,-0.9150132,1.895984
1.23766E+18,52466,0.09721974,-3.847434,1.608471,1.758846,1.564804,4.71981,3.813788
1.23768E+18,52466,0.1397549,-0.2018455,6.015859,2.745119,0.1251916,0.3776069,3.01785
1.23766E+18,52466,0.5309157,3.281715,1.035439,0,0,0,0
1.23766E+18,52466,0.1786759,7.578804,15.99823,7.209321,11.80219,35.59811,39.88966
1.23766E+18,52466,0.08678228,3.500001,7.323211,14.17979,11.59783,34.98173,41.86226
1.23766E+18,52466,0.09494882,5.264073,11.55986,37.60732,13.777,41.55462,122.2659
1.23766E+18,52460,0.08845969,7.376611,18.04928,31.69654,20.52547,61.90954,137.1809
1.23766E+18,52460,0.06667548,3.752049,10.91734,6.68882,2.627848,7.926196,21.09645
1.23768E+18,52460,0.07604884,1.732421,6.553828,2.926769,1.747613,5.271205,4.333896
1.23766E+18,52460,0.08910512,3.251107,8.937685,27.70435,4.868795,14.68541,33.70247
1.23766E+18,52460,0.09616944,2.351375,7.379393,37.53145,18.30006,55.19719,165.5666
1.23766E+18,52460,0.09774937,2.865283,8.100279,11.29646,13.71411,41.36492,56.3138
1.23766E+18,52460,0.2425132,-3.380226,0.8176514,4.767768,-1.070071,-3.22758,-6.20796
1.23765E+18,52460,0.06266219,10.44228,25.41675,48.44548,19.33351,58.31432,203.0742
1.23766E+18,52460,0.08952733,2.405476,3.867569,12.97335,7.390504,22.29147,45.4987
1.23765E+18,52221,0.1644025,-1.811495,-0.3123248,-1.743053,-0.7470173,-2.253177,18.46086
1.23766E+18,52221,0.1741099,4.331075,4.329271,-5.271839,3.528598,10.64307,21.72941
1.23765E+18,52221,0.06854235,-1.602628,-0.6139296,1.70653,0.4515019,1.361834,0.6976308
1.23766E+18,52221,0.2948711,1.426765,4.071113,-2.059224,-0.6681142,-2.015187,2.25957
1.23766E+18,52221,0.1251685,17.42397,13.75525,7.818261,5.992829,18.07576,14.42448
1.23768E+18,52221,0.03288531,18.0762,63.46072,53.0872,8.77726,26.47425,174.302
1.23766E+18,52221,0.1428173,1.307444,5.936168,-2.847718,1.138001,3.432475,-3.487767
1.23766E+18,52221,0.1431146,10.64513,9.206411,41.88243,19.73288,59.5189,192.1566
1.23766E+18,52221,0.02249385,39.03493,122.5723,446.2913,207.9429,627.2039,1662.03
1.23766E+18,52221,0.09047417,-0.5845898,7.926575,8.575671,3.764108,11.35342,16.37089
1.23765E+18,52221,0.1410691,4.182173,11.91076,61.92768,34.91232,105.3036,283.205
1.23766E+18,52221,0.02676106,57.54959,160.4553,293.8628,154.0603,464.6815,1323.789
1.23765E+18,52221,0.1371222,4.286703,1.871273,27.82379,25.62221,77.28252,163.1458
1.23766E+18,52207,0.2877053,-0.750891,3.449377,11.24184,2.272495,6.85437,-0.4130513
1.23766E+18,52207,0.1347251,3.40004,9.225691,13.82589,9.409642,28.38165,51.53069
1.23768E+18,52207,0.2114712,0.3662415,10.85667,10.08359,12.94708,39.05138,68.70575
1.23766E+18,52207,0.4355108,2.058717,1.010818,-1.355305,0,0,0
1.23768E+18,52207,0.2074428,-9.40509,6.82375,1.598313,9.340885,28.17426,-1.256276
1.23765E+18,52207,0.1420832,1.994518,14.10278,4.582118,1.572247,4.742259,9.547452
1.23765E+18,52207,0.02900629,22.69401,60.09653,215.239,123.4017,372.208,1177.603
1.23766E+18,52207,0.2057254,5.590867,19.41246,8.917032,11.32791,34.16758,11.19499
1.23768E+18,52207,0.1070556,2.346395,13.47663,88.4338,52.75208,159.1124,416.4785
1.23765E+18,52224,0.2398805,-2.990602,7.834287,4.685838,4.692669,14.15417,10.4112
1.23766E+18,52224,0.1004057,12.46829,25.28899,40.47444,33.93954,102.3695,205.8732
1.23765E+18,52224,0.1516378,3.767005,2.505222,7.011247,0.5887014,1.775659,7.053858
1.23766E+18,52224,0.02898726,3.508682,14.53465,7.359546,1.726469,5.207428,36.58257
1.23768E+18,52224,0.1565981,5.116477,22.14363,66.39284,28.38195,85.60653,283.6081
1.23766E+18,52224,0.1466125,2.687883,10.73155,16.96174,15.74762,47.49846,72.72071
1.23766E+18,52224,0.03032968,10.59074,19.14626,93.08458,52.7497,159.1053,459.3142
1.23766E+18,52224,0.2300058,6.578579,4.908816,-2.624136,7.615046,22.96874,14.7927
1.23766E+18,52224,0.4009699,-1.03599,0.3409731,0.5145215,1.69628,5.116371,-7.936655
1.23766E+18,52224,0.1505545,1.335277,14.74104,8.392229,11.96233,36.08116,34.03201
1.23766E+18,52224,0.4310421,0.01287521,10.98725,0.3753438,0,0,0
1.23766E+18,52224,0.1435869,6.033668,11.81203,26.9834,16.33437,49.26824,121.5571
1.23766E+18,52519,0.1282443,4.457005,10.38289,60.09961,26.30926,79.35481,235.998
1.23766E+18,52519,0.1223022,3.556596,7.391405,36.39912,19.94753,60.16634,148.6874
1.23766E+18,52519,0.1881436,-33.15285,12.13499,1.212205,5.118037,15.43718,23.46013
1.23765E+18,52519,0.1453002,0.08705595,18.44487,4.619738,-0.134906,-0.4069077,6.687023
1.23765E+18,52519,0.07545013,4.566839,19.98651,48.91148,22.7208,68.53117,178.3582
1.23766E+18,52519,0.08164302,2.849753,20.2058,47.84221,23.68336,71.43449,209.4072
1.23766E+18,52519,0.150979,6.205825,6.692058,24.10019,14.15035,42.68072,116.1926
1.23765E+18,52519,0.1345693,1.506376,6.237037,9.135946,4.806843,14.49855,26.0428
1.23766E+18,52519,0.1345215,15.46316,49.35983,137.0093,69.68967,210.2001,558.2607
1.23765E+18,52519,0.1260901,0.4479796,1.895911,14.71838,1.510164,4.555002,36.9064
1.23765E+18,52221,0.1237199,6.020061,17.73445,-1.480261,4.786911,14.43843,16.80586
1.23767E+18,52221,0.1931455,5.13699,17.9677,13.18948,7.424401,22.39371,40.14156
1.23766E+18,52221,0.3695271,-1.964809,3.169756,-0.0604059,-0.8172615,-2.465049,13.95123
1.23765E+18,52221,0.08028933,0.27243,13.58577,7.604787,13.6515,41.17609,29.93801
1.23766E+18,52221,0.1675289,3.234412,9.889672,3.209765,8.515809,25.68565,15.06837
1.23766E+18,52221,0.1812376,3.607395,3.056932,25.16511,13.35955,40.29548,102.5427
1.23766E+18,52221,0.0670424,2.639757,6.733237,27.9418,14.28175,43.07706,126.8664
1.23765E+18,51988,0.1826431,21.10747,45.43618,93.23826,55.35674,166.9687,393.3651
1.23765E+18,51988,0.2231229,-0.5611638,9.026655,-5.80107,3.055174,9.215111,6.660502
1.23765E+18,51988,0.06707617,0.3382077,2.187813,-2.772381,1.243111,3.749509,12.66314
1.23765E+18,51988,0.4857536,-0.7574798,1.221473,2.934299,0,0,0
1.23765E+18,51988,0.09682467,0.0986099,0.8250339,4.648151,-0.2476526,-0.7469776,8.347561
1.23765E+18,51988,0.1818038,5.869352,17.253,44.2612,30.26549,91.2877,208.9169
1.23765E+18,51988,0.4275695,-1.743943,-0.574873,-0.1742032,0,0,0
1.23765E+18,51988,0.0666929,0.4834839,4.133565,10.88449,7.207457,21.73936,48.56694
1.23765E+18,51988,0.1109871,-1.353599,7.312751,4.818241,3.196854,9.64245,15.82393
1.23765E+18,51988,0.3468034,0.6857482,1.053446,-0.8213534,5.0133,15.12127,2.47487
1.23765E+18,51988,0.428953,-1.679193,2.004524,-6.871186,0,0,0
1.23765E+18,51988,0.1771997,2.718506,11.80815,11.57906,12.98171,39.15585,67.22275
1.23765E+18,51988,0.04004942,15.36292,46.65253,96.19785,28.52227,86.02975,307.8711
1.23765E+18,51988,0.08112592,4.578198,19.23657,-0.4845427,3.433267,10.35553,12.86204
1.23765E+18,51989,0.07412594,6.648728,7.315468,9.845065,12.85616,38.77716,44.29903
1.23765E+18,51989,0.1471086,114.0902,337.6434,298.2483,91.74421,276.7217,1142.132
1.23765E+18,51989,0.01023845,3.540396,13.26745,13.00782,5.084344,15.33556,52.58951
1.23765E+18,51989,0.07813331,4.110686,6.352283,35.07275,17.19826,51.87391,137.9512
1.23765E+18,51989,0.2038985,0.7093329,8.015393,16.0084,12.80779,38.63124,67.79115
1.23765E+18,51989,0.1795525,-0.1573517,1.683936,7.745636,7.701664,23.23,29.88602
1.23765E+18,51989,0.1763802,6.991052,28.08522,40.90081,23.89527,72.07366,168.9822
1.23767E+18,51984,0.07208735,7.936541,20.91733,22.93581,6.520043,19.66595,85.09344
1.23765E+18,51984,0.1455635,42.34158,148.2977,186.6124,128.4421,387.4111,809.7827
1.23765E+18,51984,0.1501397,7.165426,12.33394,25.71347,17.03497,51.3814,114.6173
1.23765E+18,51984,0.03453993,9.958683,39.75748,203.4743,153.8528,464.0555,1250.755
1.23765E+18,51984,0.06862134,2.240624,14.75512,22.85054,9.641221,29.08015,96.00451
1.23765E+18,51984,0.1061275,5.809892,12.72424,49.289,31.03235,93.60072,254.2647
1.23765E+18,51984,0.04386192,6.718755,14.18458,18.76908,21.80864,65.77988,69.88212
1.23765E+18,51984,0.07166972,6.891847,12.3883,36.45687,21.13873,63.7593,177.6115
1.23765E+18,51984,0.035471,9.045318,40.53656,16.87447,7.901958,23.83413,40.8564
1.23765E+18,51984,0.07307513,118.0338,365.205,154.8149,21.81372,65.79522,527.5269
1.23765E+18,51984,0.1530735,0.3098409,26.72365,44.38401,35.21586,106.2192,166.4733
1.23765E+18,51984,0.1318983,-1.16935,13.89546,3.194155,7.109924,21.44518,10.7209
1.23767E+18,51988,0.1397357,3.243059,15.35648,7.451606,9.67309,29.17627,18.20236
1.23767E+18,51988,0.1422757,-2.374319,7.477583,4.062677,4.272553,12.88701,11.11308
1.23767E+18,51988,0.3323987,-0.1116779,1.488521,5.046041,2.947051,8.888985,15.56816
1.23767E+18,51988,0.2054957,-0.1349707,8.818884,0.6702405,7.861939,23.71342,3.766878
1.23765E+18,51988,0.1340284,-1.663155,3.350672,4.537475,0.4176323,1.259675,15.08304
1.23767E+18,51988,0.0737915,8.010455,23.57439,34.80864,21.21014,63.97469,165.6663
1.23767E+18,51988,0.1320923,1.646737,10.28933,6.221102,5.072329,15.29932,16.99989
1.23767E+18,51988,0.140609,2.837139,10.44117,51.98106,29.11254,87.81013,252.882
1.23767E+18,51988,0.09050824,17.68108,58.45153,124.5894,45.87815,138.3791,471.7227
1.23767E+18,51988,0.1324444,67.31136,239.3388,199.5871,88.13316,265.83,745.3931
1.23765E+18,51988,0.1108563,3.453533,11.47042,38.81059,15.88142,47.90202,149.8892
1.23765E+18,51988,0.1061219,0.794175,13.06983,3.316719,4.976876,15.01141,9.037331
1.23765E+18,51988,0.03647535,42.85823,120.2795,119.9613,45.25664,136.5045,515.0577
1.23765E+18,51994,0.08113431,15.60174,48.6176,33.65377,5.147394,15.52573,93.71168
1.23765E+18,51994,0.09863664,-2.164092,24.51528,28.23258,28.80173,86.87266,74.00025
1.23765E+18,51994,0.08077468,16.8134,37.27194,51.20768,11.32382,34.15525,156.0568
1.23765E+18,51994,0.07957046,4.422066,8.738827,15.1136,9.777603,29.49151,77.25
1.23765E+18,51994,0.06195829,38.617,133.7265,106.4483,23.94226,72.21539,375.0959
1.23765E+18,51994,0.1143797,-2.768628,27.4464,6.305701,0.9173477,2.766932,12.39037
1.23765E+18,51994,0.07294845,9.26326,9.14558,6.593402,11.67335,35.20952,33.17628
1.23765E+18,51994,0.1023283,6.04719,11.81786,16.45591,11.86927,35.80046,61.1741
1.23765E+18,51994,0.1029709,-5.971189,14.56394,4.12854,6.23435,18.80424,13.31089
1.23765E+18,51994,0.6714833,-5.376424,1.330549,3.442134,0,0,0
1.23765E+18,52235,0.4348937,0.9294835,1.509271,-1.520748,0,0,0
1.23765E+18,52235,0.1004609,9.443768,25.21934,13.38195,25.92565,78.19774,47.23918
1.23765E+18,52235,0.1231802,5.110323,18.56289,13.02948,10.80981,32.60489,29.30556
1.23765E+18,52235,0.06490134,4.151652,10.05263,21.97817,19.1181,57.66461,124.1695
1.23765E+18,52235,0.02290024,9.404268,30.53723,51.44113,14.5848,43.99112,162.5098
1.23765E+18,52235,0.3735828,0.617023,2.147077,-0.3239467,2.597613,7.835002,-1.592556
1.23765E+18,51957,0.09982073,9.163548,21.08316,99.14503,49.01628,147.8444,410.6393
1.23765E+18,51957,0.2196738,2.167243,4.295022,4.664454,3.055517,9.216146,12.82865
1.23765E+18,51957,0.1188737,-4.609836,4.529673,8.144085,5.646579,17.03139,24.55219
1.23765E+18,51957,0.04436966,6.42972,3.039838,2.776658,1.618527,4.881853,8.196446
1.23765E+18,51957,0.1015787,2.866022,12.7544,6.144091,6.166019,18.59814,21.89068
1.23765E+18,51957,0.3218608,-0.03663844,1.336556,2.379866,2.162126,6.52147,7.052979
1.23765E+18,51957,0.07851823,3.214796,5.360865,2.378846,6.830199,20.60146,22.01794
1.23765E+18,51957,0.1221177,7.770541,13.34295,3.735373,5.486762,16.54934,13.68766
1.23765E+18,51957,0.4175893,-0.2644523,1.951047,5.338354,0,0,0
1.23765E+18,51957,0.07922249,4.66137,9.088563,28.50858,14.06462,42.42213,114.4635
1.23765E+18,51957,0.1469268,4.275127,13.46686,-75.05059,8.995999,27.13401,10.00298
1.23765E+18,51999,0.09806631,0.6600974,11.86888,24.51941,26.5908,80.20399,156.4606
1.23765E+18,51999,0.07060418,1.966925,2.884417,1.277754,0.1467573,0.4426538,2.864459
1.23765E+18,51999,0.07940211,44.91034,134.0106,107.2591,26.55807,80.10526,353.1149
1.23765E+18,51999,0.04480927,4.364943,3.223125,1.508893,1.292637,3.898892,10.55399
1.23765E+18,51999,0.09663506,3.732458,9.579123,39.62892,36.68392,110.6472,233.7367
1.23765E+18,51999,0.1045373,-0.0309655,5.419766,16.7166,10.78907,32.54231,87.93987
1.23765E+18,51999,0.1327793,0.3104635,9.04566,19.86108,9.14219,27.57496,74.93315
1.23765E+18,51999,0.1457262,-3.774607,7.175969,1.370451,1.833832,5.53126,0.9425617
1.23765E+18,51999,0.0792203,4.317422,11.87127,52.66441,22.33294,67.36129,202.0587
1.23765E+18,52316,0.1826314,0.4170716,-0.1541376,0.8049419,0.1333451,0.4021996,5.727891
1.23765E+18,52316,0.3540714,1.054971,0.7096764,1.021303,0.3377748,1.018807,183.1137
1.23765E+18,52316,0.1025186,1.314208,14.87642,1.359055,4.074199,12.28872,17.69185
1.23765E+18,52316,0.1921914,4.08256,14.40468,17.8119,14.22296,42.89974,52.19972
1.23765E+18,52316,0.1059716,3.794206,11.79452,44.38834,25.14289,75.83677,223.9073
1.23765E+18,52316,0.1042003,6.967866,11.54343,3.207011,10.83781,32.68935,9.465942
1.23765E+18,52316,0.06510632,7.240135,14.01311,9.251591,5.276203,15.91425,24.61888
1.23765E+18,52317,0.1077511,3.067689,16.37825,6.518641,7.643708,23.05519,19.58557
1.23765E+18,52317,0.09612575,6.066757,2.164954,2.730025,0.7274436,2.194138,6.720618
1.23765E+18,52317,0.09629453,-2.309564,1.012681,3.921835,-0.4342867,-1.309909,5.194041
1.23765E+18,52317,0.06870404,656.9247,1964.525,374.7249,7.237896,21.83117,1243.805
1.23765E+18,52317,0.0965956,24.41296,62.44741,21.69903,33.0454,99.67255,110.6247
1.23765E+18,52317,0.1818471,1.885153,7.081619,6.383728,2.797809,8.438837,1.463657
1.23765E+18,52317,0.08276577,6.529421,21.58278,37.75032,13.63369,41.12234,154.8787
1.23765E+18,52317,0.4125237,0.1424741,10.05669,8.932393,0,0,0
1.23765E+18,51691,0.06008042,6.984005,14.35936,71.45816,48.7799,147.1314,307.8394
1.23765E+18,51691,0.1031183,4.109038,4.084848,16.81866,6.526918,19.68669,66.84338
1.23767E+18,51691,0.08224288,1.298918,3.955834,-2.250816,-0.23363,-0.7046822,7.038111
1.23765E+18,51695,0.1748222,18.33658,53.20774,54.18266,20.38177,61.47612,192.2318
1.23765E+18,51695,0.1681679,-1.416086,12.63247,6.506486,7.986929,24.09042,19.10088
1.23765E+18,51695,0.159279,2.13236,16.67806,28.87246,25.37749,76.54436,158.4242
1.23765E+18,51695,0.01926786,178.2019,521.2197,275.9424,42.05524,126.8483,968.9888
1.23765E+18,51695,0.1912354,2.594282,-2.420189,5.926278,3.519711,10.61626,-0.2532153
1.23765E+18,51695,0.06725375,10.77901,24.16866,13.26468,21.37697,64.47789,55.86971
1.23765E+18,51695,0.3907117,1.454625,3.368072,0.6608566,1.841932,5.555691,-2.494862
0,51703,0.02961615,3.538893,5.693443,15.21506,2.953594,8.908722,25.68637
1.23765E+18,51703,0.2908224,6.054984,30.04105,11.191,3.332148,10.05053,20.16249
1.23765E+18,51703,0.02991154,-0.1093369,13.50969,18.29117,8.687571,26.20372,82.90392
1.23765E+18,51703,0.1274959,1.364703,1.745121,3.625975,0.8905224,2.686021,14.92145
1.23765E+18,51703,0.1213938,3.77669,3.989356,14.1281,12.68112,38.24917,79.92791
1.23765E+18,51703,0.1221735,-0.8824215,4.049177,31.5314,12.8073,38.62978,116.2393
1.23765E+18,51703,0.02938612,32.77395,93.36758,39.72521,4.712668,14.21449,123.3758
1.23765E+18,51703,0.1263014,1.673023,5.058642,-0.5544224,1.326562,4.001216,7.62969
